snowpack,date,season,continent,region,resort,day_of_year
72,2015-05-23 00:00:00+00:00,2014,Europe,valais,aletsch-arena,143
72,2015-05-24 00:00:00+00:00,2014,Europe,valais,aletsch-arena,144
72,2015-05-25 00:00:00+00:00,2014,Europe,valais,aletsch-arena,145
72,2015-05-26 00:00:00+00:00,2014,Europe,valais,aletsch-arena,146
72,2015-05-27 00:00:00+00:00,2014,Europe,valais,aletsch-arena,147
72,2015-05-28 00:00:00+00:00,2014,Europe,valais,aletsch-arena,148
72,2015-05-30 00:00:00+00:00,2014,Europe,valais,aletsch-arena,150
72,2015-05-31 00:00:00+00:00,2014,Europe,valais,aletsch-arena,151
72,2015-06-01 00:00:00+00:00,2014,Europe,valais,aletsch-arena,152
72,2015-06-02 00:00:00+00:00,2014,Europe,valais,aletsch-arena,153
72,2015-06-03 00:00:00+00:00,2014,Europe,valais,aletsch-arena,154
72,2015-06-04 00:00:00+00:00,2014,Europe,valais,aletsch-arena,155
72,2015-06-05 00:00:00+00:00,2014,Europe,valais,aletsch-arena,156
72,2015-06-06 00:00:00+00:00,2014,Europe,valais,aletsch-arena,157
72,2015-06-07 00:00:00+00:00,2014,Europe,valais,aletsch-arena,158
72,2015-06-08 00:00:00+00:00,2014,Europe,valais,aletsch-arena,159
72,2015-06-09 00:00:00+00:00,2014,Europe,valais,aletsch-arena,160
72,2015-06-10 00:00:00+00:00,2014,Europe,valais,aletsch-arena,161
72,2015-06-11 00:00:00+00:00,2014,Europe,valais,aletsch-arena,162
72,2015-06-12 00:00:00+00:00,2014,Europe,valais,aletsch-arena,163
72,2015-06-13 00:00:00+00:00,2014,Europe,valais,aletsch-arena,164
72,2015-06-14 00:00:00+00:00,2014,Europe,valais,aletsch-arena,165
72,2015-06-15 00:00:00+00:00,2014,Europe,valais,aletsch-arena,166
79,2013-10-27 00:00:00+00:00,2013,Europe,valais,aletsch-arena,300
79,2013-10-28 00:00:00+00:00,2013,Europe,valais,aletsch-arena,301
79,2013-10-29 00:00:00+00:00,2013,Europe,valais,aletsch-arena,302
79,2013-10-30 00:00:00+00:00,2013,Europe,valais,aletsch-arena,303
79,2013-10-31 00:00:00+00:00,2013,Europe,valais,aletsch-arena,304
79,2013-11-01 00:00:00+00:00,2013,Europe,valais,aletsch-arena,305
79,2013-11-02 00:00:00+00:00,2013,Europe,valais,aletsch-arena,306
79,2013-11-03 00:00:00+00:00,2013,Europe,valais,aletsch-arena,307
79,2013-11-04 00:00:00+00:00,2013,Europe,valais,aletsch-arena,308
79,2013-11-05 00:00:00+00:00,2013,Europe,valais,aletsch-arena,309
79,2013-11-06 00:00:00+00:00,2013,Europe,valais,aletsch-arena,310
79,2013-11-07 00:00:00+00:00,2013,Europe,valais,aletsch-arena,311
79,2013-11-08 00:00:00+00:00,2013,Europe,valais,aletsch-arena,312
79,2013-11-09 00:00:00+00:00,2013,Europe,valais,aletsch-arena,313
79,2013-11-10 00:00:00+00:00,2013,Europe,valais,aletsch-arena,314
79,2013-11-11 00:00:00+00:00,2013,Europe,valais,aletsch-arena,315
79,2013-11-12 00:00:00+00:00,2013,Europe,valais,aletsch-arena,316
79,2013-11-13 00:00:00+00:00,2013,Europe,valais,aletsch-arena,317
79,2013-11-14 00:00:00+00:00,2013,Europe,valais,aletsch-arena,318
79,2013-11-15 00:00:00+00:00,2013,Europe,valais,aletsch-arena,319
79,2013-11-16 00:00:00+00:00,2013,Europe,valais,aletsch-arena,320
79,2013-11-17 00:00:00+00:00,2013,Europe,valais,aletsch-arena,321
79,2013-11-18 00:00:00+00:00,2013,Europe,valais,aletsch-arena,322
79,2013-11-19 00:00:00+00:00,2013,Europe,valais,aletsch-arena,323
79,2013-11-20 00:00:00+00:00,2013,Europe,valais,aletsch-arena,324
79,2013-11-21 00:00:00+00:00,2013,Europe,valais,aletsch-arena,325
79,2013-11-22 00:00:00+00:00,2013,Europe,valais,aletsch-arena,326
79,2013-11-23 00:00:00+00:00,2013,Europe,valais,aletsch-arena,327
79,2013-11-24 00:00:00+00:00,2013,Europe,valais,aletsch-arena,328
79,2013-11-25 00:00:00+00:00,2013,Europe,valais,aletsch-arena,329
79,2013-11-26 00:00:00+00:00,2013,Europe,valais,aletsch-arena,330
79,2013-11-27 00:00:00+00:00,2013,Europe,valais,aletsch-arena,331
79,2013-11-28 00:00:00+00:00,2013,Europe,valais,aletsch-arena,332
79,2013-11-29 00:00:00+00:00,2013,Europe,valais,aletsch-arena,333
79,2013-11-30 00:00:00+00:00,2013,Europe,valais,aletsch-arena,334
79,2013-12-01 00:00:00+00:00,2013,Europe,valais,aletsch-arena,335
79,2013-12-02 00:00:00+00:00,2013,Europe,valais,aletsch-arena,336
35,2013-12-03 00:00:00+00:00,2013,Europe,valais,aletsch-arena,337
35,2013-12-04 00:00:00+00:00,2013,Europe,valais,aletsch-arena,338
35,2013-12-05 00:00:00+00:00,2013,Europe,valais,aletsch-arena,339
35,2013-12-06 00:00:00+00:00,2013,Europe,valais,aletsch-arena,340
35,2013-12-07 00:00:00+00:00,2013,Europe,valais,aletsch-arena,341
35,2013-12-08 00:00:00+00:00,2013,Europe,valais,aletsch-arena,342
35,2013-12-09 00:00:00+00:00,2013,Europe,valais,aletsch-arena,343
27,2013-12-10 00:00:00+00:00,2013,Europe,valais,aletsch-arena,344
25,2013-12-11 00:00:00+00:00,2013,Europe,valais,aletsch-arena,345
25,2013-12-12 00:00:00+00:00,2013,Europe,valais,aletsch-arena,346
25,2013-12-13 00:00:00+00:00,2013,Europe,valais,aletsch-arena,347
26,2013-12-14 00:00:00+00:00,2013,Europe,valais,aletsch-arena,348
26,2013-12-15 00:00:00+00:00,2013,Europe,valais,aletsch-arena,349
26,2013-12-16 00:00:00+00:00,2013,Europe,valais,aletsch-arena,350
24,2013-12-17 00:00:00+00:00,2013,Europe,valais,aletsch-arena,351
24,2013-12-18 00:00:00+00:00,2013,Europe,valais,aletsch-arena,352
26,2013-12-19 00:00:00+00:00,2013,Europe,valais,aletsch-arena,353
26,2013-12-20 00:00:00+00:00,2013,Europe,valais,aletsch-arena,354
30,2013-12-21 00:00:00+00:00,2013,Europe,valais,aletsch-arena,355
30,2013-12-22 00:00:00+00:00,2013,Europe,valais,aletsch-arena,356
29,2013-12-23 00:00:00+00:00,2013,Europe,valais,aletsch-arena,357
30,2013-12-24 00:00:00+00:00,2013,Europe,valais,aletsch-arena,358
30,2013-12-25 00:00:00+00:00,2013,Europe,valais,aletsch-arena,359
31,2013-12-26 00:00:00+00:00,2013,Europe,valais,aletsch-arena,360
46,2013-12-27 00:00:00+00:00,2013,Europe,valais,aletsch-arena,361
51,2013-12-28 00:00:00+00:00,2013,Europe,valais,aletsch-arena,362
48,2013-12-29 00:00:00+00:00,2013,Europe,valais,aletsch-arena,363
51,2013-12-30 00:00:00+00:00,2013,Europe,valais,aletsch-arena,364
51,2013-12-31 00:00:00+00:00,2013,Europe,valais,aletsch-arena,365
47,2014-01-01 00:00:00+00:00,2013,Europe,valais,aletsch-arena,1
46,2014-01-02 00:00:00+00:00,2013,Europe,valais,aletsch-arena,2
46,2014-01-03 00:00:00+00:00,2013,Europe,valais,aletsch-arena,3
47,2014-01-04 00:00:00+00:00,2013,Europe,valais,aletsch-arena,4
47,2014-01-05 00:00:00+00:00,2013,Europe,valais,aletsch-arena,5
52,2014-01-06 00:00:00+00:00,2013,Europe,valais,aletsch-arena,6
52,2014-01-07 00:00:00+00:00,2013,Europe,valais,aletsch-arena,7
49,2014-01-08 00:00:00+00:00,2013,Europe,valais,aletsch-arena,8
47,2014-01-09 00:00:00+00:00,2013,Europe,valais,aletsch-arena,9
45,2014-01-10 00:00:00+00:00,2013,Europe,valais,aletsch-arena,10
46,2014-01-11 00:00:00+00:00,2013,Europe,valais,aletsch-arena,11
44,2014-01-12 00:00:00+00:00,2013,Europe,valais,aletsch-arena,12
44,2014-01-13 00:00:00+00:00,2013,Europe,valais,aletsch-arena,13
44,2014-01-14 00:00:00+00:00,2013,Europe,valais,aletsch-arena,14
48,2014-01-15 00:00:00+00:00,2013,Europe,valais,aletsch-arena,15
52,2014-01-16 00:00:00+00:00,2013,Europe,valais,aletsch-arena,16
50,2014-01-17 00:00:00+00:00,2013,Europe,valais,aletsch-arena,17
50,2014-01-18 00:00:00+00:00,2013,Europe,valais,aletsch-arena,18
50,2014-01-19 00:00:00+00:00,2013,Europe,valais,aletsch-arena,19
50,2014-01-20 00:00:00+00:00,2013,Europe,valais,aletsch-arena,20
50,2014-01-21 00:00:00+00:00,2013,Europe,valais,aletsch-arena,21
52,2014-01-22 00:00:00+00:00,2013,Europe,valais,aletsch-arena,22
51,2014-01-23 00:00:00+00:00,2013,Europe,valais,aletsch-arena,23
50,2014-01-24 00:00:00+00:00,2013,Europe,valais,aletsch-arena,24
51,2014-01-25 00:00:00+00:00,2013,Europe,valais,aletsch-arena,25
50,2014-01-26 00:00:00+00:00,2013,Europe,valais,aletsch-arena,26
49,2014-01-27 00:00:00+00:00,2013,Europe,valais,aletsch-arena,27
59,2014-01-28 00:00:00+00:00,2013,Europe,valais,aletsch-arena,28
58,2014-01-29 00:00:00+00:00,2013,Europe,valais,aletsch-arena,29
56,2014-01-30 00:00:00+00:00,2013,Europe,valais,aletsch-arena,30
54,2014-01-31 00:00:00+00:00,2013,Europe,valais,aletsch-arena,31
54,2014-02-01 00:00:00+00:00,2013,Europe,valais,aletsch-arena,32
56,2014-02-02 00:00:00+00:00,2013,Europe,valais,aletsch-arena,33
70,2014-02-03 00:00:00+00:00,2013,Europe,valais,aletsch-arena,34
66,2014-02-04 00:00:00+00:00,2013,Europe,valais,aletsch-arena,35
72,2014-02-05 00:00:00+00:00,2013,Europe,valais,aletsch-arena,36
69,2014-02-06 00:00:00+00:00,2013,Europe,valais,aletsch-arena,37
69,2014-02-07 00:00:00+00:00,2013,Europe,valais,aletsch-arena,38
66,2014-02-08 00:00:00+00:00,2013,Europe,valais,aletsch-arena,39
69,2014-02-09 00:00:00+00:00,2013,Europe,valais,aletsch-arena,40
69,2014-02-10 00:00:00+00:00,2013,Europe,valais,aletsch-arena,41
67,2014-02-11 00:00:00+00:00,2013,Europe,valais,aletsch-arena,42
68,2014-02-12 00:00:00+00:00,2013,Europe,valais,aletsch-arena,43
68,2014-02-13 00:00:00+00:00,2013,Europe,valais,aletsch-arena,44
66,2014-02-14 00:00:00+00:00,2013,Europe,valais,aletsch-arena,45
76,2014-02-15 00:00:00+00:00,2013,Europe,valais,aletsch-arena,46
72,2014-02-16 00:00:00+00:00,2013,Europe,valais,aletsch-arena,47
70,2014-02-17 00:00:00+00:00,2013,Europe,valais,aletsch-arena,48
73,2014-02-18 00:00:00+00:00,2013,Europe,valais,aletsch-arena,49
71,2014-02-19 00:00:00+00:00,2013,Europe,valais,aletsch-arena,50
69,2014-02-20 00:00:00+00:00,2013,Europe,valais,aletsch-arena,51
70,2014-02-21 00:00:00+00:00,2013,Europe,valais,aletsch-arena,52
69,2014-02-22 00:00:00+00:00,2013,Europe,valais,aletsch-arena,53
70,2014-02-23 00:00:00+00:00,2013,Europe,valais,aletsch-arena,54
70,2014-02-24 00:00:00+00:00,2013,Europe,valais,aletsch-arena,55
68,2014-02-25 00:00:00+00:00,2013,Europe,valais,aletsch-arena,56
68,2014-02-26 00:00:00+00:00,2013,Europe,valais,aletsch-arena,57
67,2014-02-27 00:00:00+00:00,2013,Europe,valais,aletsch-arena,58
69,2014-02-28 00:00:00+00:00,2013,Europe,valais,aletsch-arena,59
69,2014-03-01 00:00:00+00:00,2013,Europe,valais,aletsch-arena,60
76,2014-03-02 00:00:00+00:00,2013,Europe,valais,aletsch-arena,61
79,2014-03-03 00:00:00+00:00,2013,Europe,valais,aletsch-arena,62
80,2014-03-04 00:00:00+00:00,2013,Europe,valais,aletsch-arena,63
80,2014-03-05 00:00:00+00:00,2013,Europe,valais,aletsch-arena,64
78,2014-03-06 00:00:00+00:00,2013,Europe,valais,aletsch-arena,65
77,2014-03-07 00:00:00+00:00,2013,Europe,valais,aletsch-arena,66
75,2014-03-08 00:00:00+00:00,2013,Europe,valais,aletsch-arena,67
73,2014-03-09 00:00:00+00:00,2013,Europe,valais,aletsch-arena,68
71,2014-03-10 00:00:00+00:00,2013,Europe,valais,aletsch-arena,69
70,2014-03-11 00:00:00+00:00,2013,Europe,valais,aletsch-arena,70
69,2014-03-12 00:00:00+00:00,2013,Europe,valais,aletsch-arena,71
68,2014-03-13 00:00:00+00:00,2013,Europe,valais,aletsch-arena,72
67,2014-03-14 00:00:00+00:00,2013,Europe,valais,aletsch-arena,73
66,2014-03-15 00:00:00+00:00,2013,Europe,valais,aletsch-arena,74
66,2014-03-16 00:00:00+00:00,2013,Europe,valais,aletsch-arena,75
66,2014-03-17 00:00:00+00:00,2013,Europe,valais,aletsch-arena,76
64,2014-03-18 00:00:00+00:00,2013,Europe,valais,aletsch-arena,77
62,2014-03-19 00:00:00+00:00,2013,Europe,valais,aletsch-arena,78
62,2014-03-20 00:00:00+00:00,2013,Europe,valais,aletsch-arena,79
60,2014-03-21 00:00:00+00:00,2013,Europe,valais,aletsch-arena,80
60,2014-03-22 00:00:00+00:00,2013,Europe,valais,aletsch-arena,81
59,2014-03-23 00:00:00+00:00,2013,Europe,valais,aletsch-arena,82
70,2014-03-24 00:00:00+00:00,2013,Europe,valais,aletsch-arena,83
70,2014-03-25 00:00:00+00:00,2013,Europe,valais,aletsch-arena,84
68,2014-03-26 00:00:00+00:00,2013,Europe,valais,aletsch-arena,85
67,2014-03-27 00:00:00+00:00,2013,Europe,valais,aletsch-arena,86
66,2014-03-28 00:00:00+00:00,2013,Europe,valais,aletsch-arena,87
65,2014-03-29 00:00:00+00:00,2013,Europe,valais,aletsch-arena,88
63,2014-03-30 00:00:00+00:00,2013,Europe,valais,aletsch-arena,89
61,2014-03-31 00:00:00+00:00,2013,Europe,valais,aletsch-arena,90
60,2014-04-01 00:00:00+00:00,2013,Europe,valais,aletsch-arena,91
60,2014-04-02 00:00:00+00:00,2013,Europe,valais,aletsch-arena,92
59,2014-04-03 00:00:00+00:00,2013,Europe,valais,aletsch-arena,93
58,2014-04-04 00:00:00+00:00,2013,Europe,valais,aletsch-arena,94
58,2014-04-05 00:00:00+00:00,2013,Europe,valais,aletsch-arena,95
56,2014-04-06 00:00:00+00:00,2013,Europe,valais,aletsch-arena,96
56,2014-04-07 00:00:00+00:00,2013,Europe,valais,aletsch-arena,97
55,2014-04-08 00:00:00+00:00,2013,Europe,valais,aletsch-arena,98
54,2014-04-09 00:00:00+00:00,2013,Europe,valais,aletsch-arena,99
54,2014-04-10 00:00:00+00:00,2013,Europe,valais,aletsch-arena,100
54,2014-04-11 00:00:00+00:00,2013,Europe,valais,aletsch-arena,101
52,2014-04-12 00:00:00+00:00,2013,Europe,valais,aletsch-arena,102
52,2014-04-13 00:00:00+00:00,2013,Europe,valais,aletsch-arena,103
51,2014-04-14 00:00:00+00:00,2013,Europe,valais,aletsch-arena,104
51,2014-04-15 00:00:00+00:00,2013,Europe,valais,aletsch-arena,105
50,2014-04-16 00:00:00+00:00,2013,Europe,valais,aletsch-arena,106
50,2014-04-17 00:00:00+00:00,2013,Europe,valais,aletsch-arena,107
49,2014-04-18 00:00:00+00:00,2013,Europe,valais,aletsch-arena,108
48,2014-04-19 00:00:00+00:00,2013,Europe,valais,aletsch-arena,109
51,2014-04-20 00:00:00+00:00,2013,Europe,valais,aletsch-arena,110
54,2014-04-21 00:00:00+00:00,2013,Europe,valais,aletsch-arena,111
52,2014-04-22 00:00:00+00:00,2013,Europe,valais,aletsch-arena,112
50,2014-04-23 00:00:00+00:00,2013,Europe,valais,aletsch-arena,113
49,2014-04-24 00:00:00+00:00,2013,Europe,valais,aletsch-arena,114
48,2014-04-25 00:00:00+00:00,2013,Europe,valais,aletsch-arena,115
48,2014-04-26 00:00:00+00:00,2013,Europe,valais,aletsch-arena,116
47,2014-04-27 00:00:00+00:00,2013,Europe,valais,aletsch-arena,117
56,2014-04-28 00:00:00+00:00,2013,Europe,valais,aletsch-arena,118
56,2014-04-29 00:00:00+00:00,2013,Europe,valais,aletsch-arena,119
56,2014-04-30 00:00:00+00:00,2013,Europe,valais,aletsch-arena,120
56,2014-05-01 00:00:00+00:00,2013,Europe,valais,aletsch-arena,121
56,2014-05-02 00:00:00+00:00,2013,Europe,valais,aletsch-arena,122
56,2014-05-03 00:00:00+00:00,2013,Europe,valais,aletsch-arena,123
56,2014-05-04 00:00:00+00:00,2013,Europe,valais,aletsch-arena,124
56,2014-05-05 00:00:00+00:00,2013,Europe,valais,aletsch-arena,125
56,2014-05-06 00:00:00+00:00,2013,Europe,valais,aletsch-arena,126
56,2014-05-07 00:00:00+00:00,2013,Europe,valais,aletsch-arena,127
56,2014-05-08 00:00:00+00:00,2013,Europe,valais,aletsch-arena,128
56,2014-05-09 00:00:00+00:00,2013,Europe,valais,aletsch-arena,129
56,2014-05-10 00:00:00+00:00,2013,Europe,valais,aletsch-arena,130
56,2014-05-11 00:00:00+00:00,2013,Europe,valais,aletsch-arena,131
56,2014-05-12 00:00:00+00:00,2013,Europe,valais,aletsch-arena,132
56,2014-05-13 00:00:00+00:00,2013,Europe,valais,aletsch-arena,133
56,2014-05-14 00:00:00+00:00,2013,Europe,valais,aletsch-arena,134
56,2014-05-15 00:00:00+00:00,2013,Europe,valais,aletsch-arena,135
56,2014-05-16 00:00:00+00:00,2013,Europe,valais,aletsch-arena,136
56,2014-05-17 00:00:00+00:00,2013,Europe,valais,aletsch-arena,137
56,2014-05-18 00:00:00+00:00,2013,Europe,valais,aletsch-arena,138
56,2014-05-19 00:00:00+00:00,2013,Europe,valais,aletsch-arena,139
56,2014-05-20 00:00:00+00:00,2013,Europe,valais,aletsch-arena,140
56,2014-05-21 00:00:00+00:00,2013,Europe,valais,aletsch-arena,141
56,2014-05-22 00:00:00+00:00,2013,Europe,valais,aletsch-arena,142
56,2014-05-23 00:00:00+00:00,2013,Europe,valais,aletsch-arena,143
56,2014-05-24 00:00:00+00:00,2013,Europe,valais,aletsch-arena,144
56,2014-05-25 00:00:00+00:00,2013,Europe,valais,aletsch-arena,145
56,2014-05-26 00:00:00+00:00,2013,Europe,valais,aletsch-arena,146
56,2014-05-27 00:00:00+00:00,2013,Europe,valais,aletsch-arena,147
56,2014-05-28 00:00:00+00:00,2013,Europe,valais,aletsch-arena,148
56,2014-05-29 00:00:00+00:00,2013,Europe,valais,aletsch-arena,149
56,2014-05-30 00:00:00+00:00,2013,Europe,valais,aletsch-arena,150
56,2014-05-31 00:00:00+00:00,2013,Europe,valais,aletsch-arena,151
56,2014-06-01 00:00:00+00:00,2013,Europe,valais,aletsch-arena,152
56,2014-06-02 00:00:00+00:00,2013,Europe,valais,aletsch-arena,153
56,2014-06-03 00:00:00+00:00,2013,Europe,valais,aletsch-arena,154
31,2012-12-04 00:00:00+00:00,2012,Europe,valais,aletsch-arena,339
42,2012-12-11 00:00:00+00:00,2012,Europe,valais,aletsch-arena,346
42,2012-12-12 00:00:00+00:00,2012,Europe,valais,aletsch-arena,347
42,2012-12-13 00:00:00+00:00,2012,Europe,valais,aletsch-arena,348
42,2012-12-14 00:00:00+00:00,2012,Europe,valais,aletsch-arena,349
42,2012-12-15 00:00:00+00:00,2012,Europe,valais,aletsch-arena,350
43,2012-12-16 00:00:00+00:00,2012,Europe,valais,aletsch-arena,351
47,2012-12-17 00:00:00+00:00,2012,Europe,valais,aletsch-arena,352
50,2012-12-18 00:00:00+00:00,2012,Europe,valais,aletsch-arena,353
53,2012-12-19 00:00:00+00:00,2012,Europe,valais,aletsch-arena,354
57,2012-12-20 00:00:00+00:00,2012,Europe,valais,aletsch-arena,355
54,2012-12-21 00:00:00+00:00,2012,Europe,valais,aletsch-arena,356
54,2012-12-22 00:00:00+00:00,2012,Europe,valais,aletsch-arena,357
53,2012-12-23 00:00:00+00:00,2012,Europe,valais,aletsch-arena,358
61,2012-12-24 00:00:00+00:00,2012,Europe,valais,aletsch-arena,359
57,2012-12-25 00:00:00+00:00,2012,Europe,valais,aletsch-arena,360
56,2012-12-26 00:00:00+00:00,2012,Europe,valais,aletsch-arena,361
56,2012-12-27 00:00:00+00:00,2012,Europe,valais,aletsch-arena,362
57,2012-12-28 00:00:00+00:00,2012,Europe,valais,aletsch-arena,363
62,2012-12-29 00:00:00+00:00,2012,Europe,valais,aletsch-arena,364
58,2012-12-30 00:00:00+00:00,2012,Europe,valais,aletsch-arena,365
57,2012-12-31 00:00:00+00:00,2012,Europe,valais,aletsch-arena,366
56,2013-01-01 00:00:00+00:00,2012,Europe,valais,aletsch-arena,1
56,2013-01-02 00:00:00+00:00,2012,Europe,valais,aletsch-arena,2
56,2013-01-03 00:00:00+00:00,2012,Europe,valais,aletsch-arena,3
54,2013-01-04 00:00:00+00:00,2012,Europe,valais,aletsch-arena,4
53,2013-01-05 00:00:00+00:00,2012,Europe,valais,aletsch-arena,5
52,2013-01-06 00:00:00+00:00,2012,Europe,valais,aletsch-arena,6
51,2013-01-07 00:00:00+00:00,2012,Europe,valais,aletsch-arena,7
48,2013-01-08 00:00:00+00:00,2012,Europe,valais,aletsch-arena,8
49,2013-01-09 00:00:00+00:00,2012,Europe,valais,aletsch-arena,9
49,2013-01-10 00:00:00+00:00,2012,Europe,valais,aletsch-arena,10
53,2013-01-11 00:00:00+00:00,2012,Europe,valais,aletsch-arena,11
53,2013-01-12 00:00:00+00:00,2012,Europe,valais,aletsch-arena,12
56,2013-01-13 00:00:00+00:00,2012,Europe,valais,aletsch-arena,13
54,2013-01-14 00:00:00+00:00,2012,Europe,valais,aletsch-arena,14
55,2013-01-15 00:00:00+00:00,2012,Europe,valais,aletsch-arena,15
58,2013-01-16 00:00:00+00:00,2012,Europe,valais,aletsch-arena,16
57,2013-01-17 00:00:00+00:00,2012,Europe,valais,aletsch-arena,17
59,2013-01-18 00:00:00+00:00,2012,Europe,valais,aletsch-arena,18
56,2013-01-19 00:00:00+00:00,2012,Europe,valais,aletsch-arena,19
56,2013-01-20 00:00:00+00:00,2012,Europe,valais,aletsch-arena,20
56,2013-01-21 00:00:00+00:00,2012,Europe,valais,aletsch-arena,21
57,2013-01-22 00:00:00+00:00,2012,Europe,valais,aletsch-arena,22
57,2013-01-23 00:00:00+00:00,2012,Europe,valais,aletsch-arena,23
56,2013-01-24 00:00:00+00:00,2012,Europe,valais,aletsch-arena,24
55,2013-01-25 00:00:00+00:00,2012,Europe,valais,aletsch-arena,25
55,2013-01-26 00:00:00+00:00,2012,Europe,valais,aletsch-arena,26
54,2013-01-27 00:00:00+00:00,2012,Europe,valais,aletsch-arena,27
54,2013-01-28 00:00:00+00:00,2012,Europe,valais,aletsch-arena,28
57,2013-01-29 00:00:00+00:00,2012,Europe,valais,aletsch-arena,29
56,2013-01-30 00:00:00+00:00,2012,Europe,valais,aletsch-arena,30
56,2013-01-31 00:00:00+00:00,2012,Europe,valais,aletsch-arena,31
57,2013-02-01 00:00:00+00:00,2012,Europe,valais,aletsch-arena,32
57,2013-02-02 00:00:00+00:00,2012,Europe,valais,aletsch-arena,33
70,2013-02-03 00:00:00+00:00,2012,Europe,valais,aletsch-arena,34
72,2013-02-04 00:00:00+00:00,2012,Europe,valais,aletsch-arena,35
71,2013-02-05 00:00:00+00:00,2012,Europe,valais,aletsch-arena,36
67,2013-02-06 00:00:00+00:00,2012,Europe,valais,aletsch-arena,37
71,2013-02-07 00:00:00+00:00,2012,Europe,valais,aletsch-arena,38
70,2013-02-08 00:00:00+00:00,2012,Europe,valais,aletsch-arena,39
71,2013-02-09 00:00:00+00:00,2012,Europe,valais,aletsch-arena,40
71,2013-02-10 00:00:00+00:00,2012,Europe,valais,aletsch-arena,41
69,2013-02-11 00:00:00+00:00,2012,Europe,valais,aletsch-arena,42
69,2013-02-12 00:00:00+00:00,2012,Europe,valais,aletsch-arena,43
71,2013-02-13 00:00:00+00:00,2012,Europe,valais,aletsch-arena,44
73,2013-02-14 00:00:00+00:00,2012,Europe,valais,aletsch-arena,45
72,2013-02-15 00:00:00+00:00,2012,Europe,valais,aletsch-arena,46
70,2013-02-16 00:00:00+00:00,2012,Europe,valais,aletsch-arena,47
70,2013-02-17 00:00:00+00:00,2012,Europe,valais,aletsch-arena,48
61,2013-02-18 00:00:00+00:00,2012,Europe,valais,aletsch-arena,49
69,2013-02-19 00:00:00+00:00,2012,Europe,valais,aletsch-arena,50
67,2013-02-20 00:00:00+00:00,2012,Europe,valais,aletsch-arena,51
67,2013-02-21 00:00:00+00:00,2012,Europe,valais,aletsch-arena,52
67,2013-02-22 00:00:00+00:00,2012,Europe,valais,aletsch-arena,53
69,2013-02-23 00:00:00+00:00,2012,Europe,valais,aletsch-arena,54
69,2013-02-24 00:00:00+00:00,2012,Europe,valais,aletsch-arena,55
71,2013-02-25 00:00:00+00:00,2012,Europe,valais,aletsch-arena,56
71,2013-02-26 00:00:00+00:00,2012,Europe,valais,aletsch-arena,57
70,2013-02-27 00:00:00+00:00,2012,Europe,valais,aletsch-arena,58
69,2013-02-28 00:00:00+00:00,2012,Europe,valais,aletsch-arena,59
68,2013-03-01 00:00:00+00:00,2012,Europe,valais,aletsch-arena,60
67,2013-03-02 00:00:00+00:00,2012,Europe,valais,aletsch-arena,61
67,2013-03-03 00:00:00+00:00,2012,Europe,valais,aletsch-arena,62
67,2013-03-04 00:00:00+00:00,2012,Europe,valais,aletsch-arena,63
66,2013-03-05 00:00:00+00:00,2012,Europe,valais,aletsch-arena,64
66,2013-03-06 00:00:00+00:00,2012,Europe,valais,aletsch-arena,65
66,2013-03-07 00:00:00+00:00,2012,Europe,valais,aletsch-arena,66
65,2013-03-08 00:00:00+00:00,2012,Europe,valais,aletsch-arena,67
65,2013-03-09 00:00:00+00:00,2012,Europe,valais,aletsch-arena,68
66,2013-03-10 00:00:00+00:00,2012,Europe,valais,aletsch-arena,69
66,2013-03-11 00:00:00+00:00,2012,Europe,valais,aletsch-arena,70
66,2013-03-12 00:00:00+00:00,2012,Europe,valais,aletsch-arena,71
66,2013-03-13 00:00:00+00:00,2012,Europe,valais,aletsch-arena,72
67,2013-03-14 00:00:00+00:00,2012,Europe,valais,aletsch-arena,73
68,2013-03-15 00:00:00+00:00,2012,Europe,valais,aletsch-arena,74
68,2013-03-16 00:00:00+00:00,2012,Europe,valais,aletsch-arena,75
66,2013-03-17 00:00:00+00:00,2012,Europe,valais,aletsch-arena,76
69,2013-03-18 00:00:00+00:00,2012,Europe,valais,aletsch-arena,77
71,2013-03-19 00:00:00+00:00,2012,Europe,valais,aletsch-arena,78
74,2013-03-20 00:00:00+00:00,2012,Europe,valais,aletsch-arena,79
73,2013-03-21 00:00:00+00:00,2012,Europe,valais,aletsch-arena,80
75,2013-03-22 00:00:00+00:00,2012,Europe,valais,aletsch-arena,81
73,2013-03-23 00:00:00+00:00,2012,Europe,valais,aletsch-arena,82
70,2013-03-24 00:00:00+00:00,2012,Europe,valais,aletsch-arena,83
70,2013-03-25 00:00:00+00:00,2012,Europe,valais,aletsch-arena,84
70,2013-03-26 00:00:00+00:00,2012,Europe,valais,aletsch-arena,85
70,2013-03-27 00:00:00+00:00,2012,Europe,valais,aletsch-arena,86
71,2013-03-28 00:00:00+00:00,2012,Europe,valais,aletsch-arena,87
70,2013-03-29 00:00:00+00:00,2012,Europe,valais,aletsch-arena,88
74,2013-03-30 00:00:00+00:00,2012,Europe,valais,aletsch-arena,89
76,2013-03-31 00:00:00+00:00,2012,Europe,valais,aletsch-arena,90
76,2013-04-01 00:00:00+00:00,2012,Europe,valais,aletsch-arena,91
76,2013-04-02 00:00:00+00:00,2012,Europe,valais,aletsch-arena,92
75,2013-04-03 00:00:00+00:00,2012,Europe,valais,aletsch-arena,93
